120.203609,22.988988,波尼法藝文中心
120.22385129606647,22.96372990682392,二空郵局
120.333858,22.886525,中國石油
120.225781,22.983845,阿輝牛肉湯
120.25215148925781,22.96977996826172,台南仁德郵局
120.21983887054068,22.979439830903686,麥味登精緻早午餐德光店
120.20658874511719,22.98472785949707,五妃三明治
120.21789460365657,23.00189221034606,成大法律系
120.246491,23.022086,君和
120.22143602371216,23.008159431164824,開元紅燒土魠魚羹
120.206469,22.991944,WhiteDo 白做研究室
120.277908,23.019567,新永安電視
120.23479,22.999726,7-11 華康門市
120.22749167776834,22.97254245083092,南韋汽車
120.19605485932422,22.992609908366337,赤嵌食堂
120.255065,22.999606,崑山藥局
120.216439,22.986486,府東街蔥油餅
120.29168335809668,23.073217227319603,阿國鵝肉 新市店
120.292484,22.966945,pizzahut
120.20262688801701,22.992094639954587,DOU MAISON gallery
120.225564,22.976666,奧斯卡寵物連鎖量販廣場
120.19672751426697,22.992254245113813,榮盛米糕
120.22942,22.981733,湯姆熊歡樂世界
120.22870887278083,22.976367429460566,櫻桃木
120.20875043,22.98826011,阿發意麵
120.207028,23.000488,鎮轅境頂土地廟
120.23518371582031,22.988630294799805,茶湯會 Teapatea
120.21656036376953,22.991090774536133,Wu Wha Ma Dumpling House & Chinese Restaurant
120.20327505499002,22.99009990851776,擇賢堂
120.21188128414998,22.994672433488212,Swarovski台南新光三越中山店1F
120.230003,22.988837,全方位
120.196826,22.993228,田邊西藥局
120.22338919709144,23.024604688702702,星巴克南台科大門市
120.21750926971436,22.99458508189859,Subway
120.21361711580657,22.97715096775588,大林新城
120.206861,22.997789,老街茶房
120.20852,23.017813,榮星川味小炒
120.328209400177,22.961040860754505,嘉芳吐司
120.233694,23.009447,mogo魔菇
120.237476,23.039873,先真壇
120.204293,22.984698,大麻村泰式料理
120.221895,23.008339,清心福全 北園店
120.22912023707538,22.92028687210439,Chia Nan University Oval
120.244178,22.978317,基督教會
120.203606,22.99403,阿霞飯店
120.221038,22.97823,麻里布
120.19622395505957,22.997788099083998,太古101
120.210814,23.009671,延平里
120.16744639341984,23.03082724772979,南台灣創新園區
120.21686328526084,22.982853223178672,虫二咖啡
120.23210681609706,23.011293184255827,Tainan Zhongzheng Rd. Post Office 70048
120.215781,22.988889,Bistro Alley
120.21216307655295,22.981272864312658,有夠機車機車店
120.20403385162354,22.993804848641425,台灣首廟天壇
120.30891895294188,23.033215800559194,新化武德殿 SinhuaTakenori Hall ぶとくでん
120.19248688898469,23.002896470023618,黃氏蝦捲
120.19373,23.00998,昌弈輪胎 Continental Tires
120.21473693847656,22.993812561035156,迷你水工坊
120.190111,22.984755,蒂芬妮 彩妆咖啡馆
120.19977450370789,23.010544306767674,花園夜市 Garden Night Market
120.292789,22.96954,臺南市歸仁區歸仁國中
120.20481937046404,22.994502174157574,三十八番居酒屋 2號店
120.250707,22.933023,豊年豊和企業
120.23967742919922,23.039369583129883,Hi-Life
120.22106740703505,22.99064856344358,濃園滿漢餐廳
120.208048,22.994563,五代全民藥局
120.18239121086174,22.99149261061606,台南市二二八紀念碑
120.21655332460693,22.991255707325244,Meet Hair Salon
120.20428393465822,22.987411237537806,南門基督長老教會
120.211087,22.991561,小星星義大利城堡
120.19717088718795,22.98520191373752,沒有名字的水果店
120.229853,22.992368,東光里
120.208917,22.992631,青年里
120.20375413288639,22.997852863350225,mr.拉麵
120.206406,22.995496,赤坎牛排
120.20420837402344,22.99887657165527,第一銀行
120.28551006107845,22.924398004401013,高鐵台南站2入口吸煙區
120.36033689975739,22.891463041305542,Alian Jct.
120.1950628266625,22.986025768485554,格列佛
120.22377490997314,23.000332990467076,Starbucks 成大醫院門市
120.198096,23.045262,The Market place
120.196744,22.99551,莊子土豆仁湯
120.23731344497152,23.03565929080837,馨園宿舍
120.19969177246094,23.01889419555664,台灣主婦聯盟 海安路
120.22689434647984,22.998548859854704,夫妻肺片麻辣鍋
120.250109,22.998603,饕公麻辣燙 Master Chilli
120.193561,23.042694,香草Pasta
120.310246,23.020405,一個只能播接上網的地方。
120.22851164286973,22.990004552948637,大苑子茶飲專賣店東寧店
120.20473482811242,22.99210194711917,台南數位文創園區 胖地 PunPlace
120.21666040200596,22.995724975579773,海南XO醬藥膳滷味
120.24011952980406,23.040624363548012,Little Food Street
120.1438035,23.0753129,7-11公學店門市
120.22386820209589,22.983811780299735,Breakfast of America
120.19248125230467,22.989487846647858,越南牛肉河粉-金華路
120.211859,23.004433,興北里
120.201085,22.992358,小地球
120.20687091496977,22.994237408350337,開隆宮
120.230496,22.938556,十鼓文化村
120.191,22.9701,天都禪寺
120.186918,22.988156,斜塔義式料理（安平店）
120.2308445720804,22.992206669347954,平均律
120.195554,22.978825,富林漢堡 新興店
120.29477834701537,23.063879443697314,台南紡織 新市廠 Tainan Spinning Sinshih Factory
120.22696760423618,22.9204327761093,Chia nan university of pharmacy and science
120.19174284514831,23.024194153569596,麥當勞 McDonald's
120.277784,23.091123,奇美電子B1美食中心
120.22832489013672,22.979747772216797,學甲魚肚
120.21473050117493,23.00073790263308,IALab@ncku
120.19494445863289,22.998304743315963,木子
120.211876,22.994416,波哥萬昌店
120.22683715820312,23.01742172241211,饕公麻辣燙
120.342523,23.092324,菜園
120.208713,23.004895,自然好物
120.293874,23.077036,吉洋西點麵包
120.296381,23.075653,原典鮮沏茶
120.224384,22.918195,佳香小吃店
120.221585,22.970957,大創 德安店
120.20260434302168,23.002378132260013,7-11立人門市
120.20355686572731,23.00639505341685,家新大飯店 Jia Hsin Garden House
